event_id,event_name,venue,event_type,date,time,start,end,estimated_attendance,attendance_source,year,month,day,day_of_week,hour,is_weekend,source_url
199,With Confidence,Hordern Pavilion,concert,2016-10-05,7:00 PM,2016-10-05 19:00:00,2016-10-05 23:00:00,5500,venue_capacity_proxy,2016,10,5,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2016
200,Violent Soho,Hordern Pavilion,concert,2016-10-29,7:00 PM,2016-10-29 19:00:00,2016-10-29 23:00:00,5500,venue_capacity_proxy,2016,10,29,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2016
201,Tired Lion,Hordern Pavilion,concert,2016-10-29,7:00 PM,2016-10-29 19:00:00,2016-10-29 23:00:00,5500,venue_capacity_proxy,2016,10,29,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2016
202,Luca Brasi,Hordern Pavilion,concert,2016-10-29,7:00 PM,2016-10-29 19:00:00,2016-10-29 23:00:00,5500,venue_capacity_proxy,2016,10,29,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2016
203,The Bronx,Hordern Pavilion,concert,2016-10-29,7:00 PM,2016-10-29 19:00:00,2016-10-29 23:00:00,5500,venue_capacity_proxy,2016,10,29,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2016
204,ScHoolboy Q,Hordern Pavilion,concert,2016-11-04,7:00 PM,2016-11-04 19:00:00,2016-11-04 23:00:00,5500,venue_capacity_proxy,2016,11,4,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
205,Voyager,Hordern Pavilion,concert,2016-11-12,7:00 PM,2016-11-12 19:00:00,2016-11-12 23:00:00,5500,venue_capacity_proxy,2016,11,12,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
206,Deftones,Hordern Pavilion,concert,2016-11-12,7:00 PM,2016-11-12 19:00:00,2016-11-12 23:00:00,5500,venue_capacity_proxy,2016,11,12,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
207,Karnivool,Hordern Pavilion,concert,2016-11-12,7:00 PM,2016-11-12 19:00:00,2016-11-12 23:00:00,5500,venue_capacity_proxy,2016,11,12,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
208,Disturbed,Hordern Pavilion,concert,2016-11-13,7:00 PM,2016-11-13 19:00:00,2016-11-13 23:00:00,5500,venue_capacity_proxy,2016,11,13,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
209,Twelve Foot Ninja,Hordern Pavilion,concert,2016-11-13,7:00 PM,2016-11-13 19:00:00,2016-11-13 23:00:00,5500,venue_capacity_proxy,2016,11,13,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
210,Garbage,Hordern Pavilion,concert,2016-12-02,7:00 PM,2016-12-02 19:00:00,2016-12-02 23:00:00,5500,venue_capacity_proxy,2016,12,2,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
211,Issues,Hordern Pavilion,concert,2016-12-16,7:00 PM,2016-12-16 19:00:00,2016-12-16 23:00:00,5500,venue_capacity_proxy,2016,12,16,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
212,A Day to Remember,Hordern Pavilion,concert,2016-12-16,7:00 PM,2016-12-16 19:00:00,2016-12-16 23:00:00,5500,venue_capacity_proxy,2016,12,16,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
213,Tonight Alive,Hordern Pavilion,concert,2016-12-16,7:00 PM,2016-12-16 19:00:00,2016-12-16 23:00:00,5500,venue_capacity_proxy,2016,12,16,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2016
214,The Getaway Plan,Hordern Pavilion,concert,2017-01-19,7:00 PM,2017-01-19 19:00:00,2017-01-19 23:00:00,5500,venue_capacity_proxy,2017,1,19,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2017
215,Behind Crimson Eyes,Hordern Pavilion,concert,2017-01-19,7:00 PM,2017-01-19 19:00:00,2017-01-19 23:00:00,5500,venue_capacity_proxy,2017,1,19,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2017
216,Alexisonfire,Hordern Pavilion,concert,2017-01-19,7:00 PM,2017-01-19 19:00:00,2017-01-19 23:00:00,5500,venue_capacity_proxy,2017,1,19,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2017
217,The Dirty Nil,Hordern Pavilion,concert,2017-01-19,7:00 PM,2017-01-19 19:00:00,2017-01-19 23:00:00,5500,venue_capacity_proxy,2017,1,19,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2017
218,Tigertown,Hordern Pavilion,concert,2017-01-27,7:00 PM,2017-01-27 19:00:00,2017-01-27 23:00:00,5500,venue_capacity_proxy,2017,1,27,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2017
219,Panic! at the Disco,Hordern Pavilion,concert,2017-01-27,7:00 PM,2017-01-27 19:00:00,2017-01-27 23:00:00,5500,venue_capacity_proxy,2017,1,27,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
220,Simple Minds,Hordern Pavilion,concert,2017-02-09,7:00 PM,2017-02-09 19:00:00,2017-02-09 23:00:00,5500,venue_capacity_proxy,2017,2,9,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
221,The B‐52s,Hordern Pavilion,concert,2017-02-09,7:00 PM,2017-02-09 19:00:00,2017-02-09 23:00:00,5500,venue_capacity_proxy,2017,2,9,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
222,Porter Robinson & Madeon,Hordern Pavilion,concert,2017-02-25,7:00 PM,2017-02-25 19:00:00,2017-02-25 23:00:00,5500,venue_capacity_proxy,2017,2,25,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
223,Lido,Hordern Pavilion,concert,2017-02-25,7:00 PM,2017-02-25 19:00:00,2017-02-25 23:00:00,5500,venue_capacity_proxy,2017,2,25,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
224,The Veronicas,Hordern Pavilion,concert,2017-03-04,7:00 PM,2017-03-04 19:00:00,2017-03-04 23:00:00,5500,venue_capacity_proxy,2017,3,4,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
225,Pixies,Hordern Pavilion,concert,2017-03-07,7:00 PM,2017-03-07 19:00:00,2017-03-07 23:00:00,5500,venue_capacity_proxy,2017,3,7,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
226,The Murlocs,Hordern Pavilion,concert,2017-03-07,7:00 PM,2017-03-07 19:00:00,2017-03-07 23:00:00,5500,venue_capacity_proxy,2017,3,7,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
227,Post Malone,Hordern Pavilion,concert,2017-03-11,7:00 PM,2017-03-11 19:00:00,2017-03-11 23:00:00,5500,venue_capacity_proxy,2017,3,11,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
228,Anna Lunoe,Hordern Pavilion,concert,2017-03-11,7:00 PM,2017-03-11 19:00:00,2017-03-11 23:00:00,5500,venue_capacity_proxy,2017,3,11,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2017
229,Diplo,Hordern Pavilion,concert,2017-03-11,7:00 PM,2017-03-11 19:00:00,2017-03-11 23:00:00,5500,venue_capacity_proxy,2017,3,11,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
230,Madness,Hordern Pavilion,concert,2017-04-15,7:00 PM,2017-04-15 19:00:00,2017-04-15 23:00:00,5500,venue_capacity_proxy,2017,4,15,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
231,Adam Beyer,Hordern Pavilion,concert,2017-04-22,7:00 PM,2017-04-22 19:00:00,2017-04-22 23:00:00,5500,venue_capacity_proxy,2017,4,22,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
232,Neck Deep,Hordern Pavilion,concert,2017-05-13,7:00 PM,2017-05-13 19:00:00,2017-05-13 23:00:00,5500,venue_capacity_proxy,2017,5,13,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
233,The Maine,Hordern Pavilion,concert,2017-05-13,7:00 PM,2017-05-13 19:00:00,2017-05-13 23:00:00,5500,venue_capacity_proxy,2017,5,13,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
234,All Time Low,Hordern Pavilion,concert,2017-05-13,7:00 PM,2017-05-13 19:00:00,2017-05-13 23:00:00,5500,venue_capacity_proxy,2017,5,13,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
235,Ryan Adams,Hordern Pavilion,concert,2017-05-27,7:00 PM,2017-05-27 19:00:00,2017-05-27 23:00:00,5500,venue_capacity_proxy,2017,5,27,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
236,Make Them Suffer,Hordern Pavilion,concert,2017-06-22,7:00 PM,2017-06-22 19:00:00,2017-06-22 23:00:00,5500,venue_capacity_proxy,2017,6,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
237,Beartooth,Hordern Pavilion,concert,2017-06-22,7:00 PM,2017-06-22 19:00:00,2017-06-22 23:00:00,5500,venue_capacity_proxy,2017,6,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
238,PVRIS,Hordern Pavilion,concert,2017-06-22,7:00 PM,2017-06-22 19:00:00,2017-06-22 23:00:00,5500,venue_capacity_proxy,2017,6,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2017
239,The Amity Affliction,Hordern Pavilion,concert,2017-06-22,7:00 PM,2017-06-22 19:00:00,2017-06-22 23:00:00,5500,venue_capacity_proxy,2017,6,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
240,Queens of the Stone Age,Hordern Pavilion,concert,2017-07-19,7:00 PM,2017-07-19 19:00:00,2017-07-19 23:00:00,5500,venue_capacity_proxy,2017,7,19,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
241,Ecca Vandal,Hordern Pavilion,concert,2017-07-19,7:00 PM,2017-07-19 19:00:00,2017-07-19 23:00:00,5500,venue_capacity_proxy,2017,7,19,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
242,Last Dinosaurs,Hordern Pavilion,concert,2017-07-21,7:00 PM,2017-07-21 19:00:00,2017-07-21 23:00:00,5500,venue_capacity_proxy,2017,7,21,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
243,Two Door Cinema Club,Hordern Pavilion,concert,2017-07-21,7:00 PM,2017-07-21 19:00:00,2017-07-21 23:00:00,5500,venue_capacity_proxy,2017,7,21,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
244,Kllo,Hordern Pavilion,concert,2017-07-22,7:00 PM,2017-07-22 19:00:00,2017-07-22 23:00:00,5500,venue_capacity_proxy,2017,7,22,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
245,Bonobo,Hordern Pavilion,concert,2017-07-22,7:00 PM,2017-07-22 19:00:00,2017-07-22 23:00:00,5500,venue_capacity_proxy,2017,7,22,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
246,Catfish and the Bottlemen,Hordern Pavilion,concert,2017-07-23,7:00 PM,2017-07-23 19:00:00,2017-07-23 23:00:00,5500,venue_capacity_proxy,2017,7,23,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
247,LCD Soundsystem,Hordern Pavilion,concert,2017-07-24,7:00 PM,2017-07-24 19:00:00,2017-07-24 23:00:00,5500,venue_capacity_proxy,2017,7,24,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
248,Sigur Rós,Hordern Pavilion,concert,2017-07-25,7:00 PM,2017-07-25 19:00:00,2017-07-25 23:00:00,5500,venue_capacity_proxy,2017,7,25,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2017
249,RL Grime,Hordern Pavilion,concert,2017-07-28,7:00 PM,2017-07-28 19:00:00,2017-07-28 23:00:00,5500,venue_capacity_proxy,2017,7,28,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
250,Stone Sour,Hordern Pavilion,concert,2017-08-26,7:00 PM,2017-08-26 19:00:00,2017-08-26 23:00:00,5500,venue_capacity_proxy,2017,8,26,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
251,Bare Bones,Hordern Pavilion,concert,2017-08-26,7:00 PM,2017-08-26 19:00:00,2017-08-26 23:00:00,5500,venue_capacity_proxy,2017,8,26,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
252,Gang of Youths,Hordern Pavilion,concert,2017-09-08,7:00 PM,2017-09-08 19:00:00,2017-09-08 23:00:00,5500,venue_capacity_proxy,2017,9,8,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
253,Gang of Youths,Hordern Pavilion,concert,2017-09-09,7:00 PM,2017-09-09 19:00:00,2017-09-09 23:00:00,5500,venue_capacity_proxy,2017,9,9,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
254,Dream Theater,Hordern Pavilion,concert,2017-09-19,7:00 PM,2017-09-19 19:00:00,2017-09-19 23:00:00,5500,venue_capacity_proxy,2017,9,19,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
255,Mansionair,Hordern Pavilion,concert,2017-09-21,7:00 PM,2017-09-21 19:00:00,2017-09-21 23:00:00,5500,venue_capacity_proxy,2017,9,21,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
256,London Grammar,Hordern Pavilion,concert,2017-09-21,7:00 PM,2017-09-21 19:00:00,2017-09-21 23:00:00,5500,venue_capacity_proxy,2017,9,21,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
257,Elton John,Hordern Pavilion,concert,2017-09-26,7:00 PM,2017-09-26 19:00:00,2017-09-26 23:00:00,5500,venue_capacity_proxy,2017,9,26,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
258,New Hope Club,Hordern Pavilion,concert,2017-09-27,7:00 PM,2017-09-27 19:00:00,2017-09-27 23:00:00,5500,venue_capacity_proxy,2017,9,27,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
259,The Vamps,Hordern Pavilion,concert,2017-09-27,7:00 PM,2017-09-27 19:00:00,2017-09-27 23:00:00,5500,venue_capacity_proxy,2017,9,27,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2017
260,Le Butcherettes,Hordern Pavilion,concert,2017-09-29,7:00 PM,2017-09-29 19:00:00,2017-09-29 23:00:00,5500,venue_capacity_proxy,2017,9,29,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
261,At the Drive‐In,Hordern Pavilion,concert,2017-09-29,7:00 PM,2017-09-29 19:00:00,2017-09-29 23:00:00,5500,venue_capacity_proxy,2017,9,29,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
262,Migos,Hordern Pavilion,concert,2017-10-12,7:00 PM,2017-10-12 19:00:00,2017-10-12 23:00:00,5500,venue_capacity_proxy,2017,10,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
263,6LACK,Hordern Pavilion,concert,2017-10-12,7:00 PM,2017-10-12 19:00:00,2017-10-12 23:00:00,5500,venue_capacity_proxy,2017,10,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
264,Migos,Hordern Pavilion,concert,2017-10-13,7:00 PM,2017-10-13 19:00:00,2017-10-13 23:00:00,5500,venue_capacity_proxy,2017,10,13,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
265,6LACK,Hordern Pavilion,concert,2017-10-13,7:00 PM,2017-10-13 19:00:00,2017-10-13 23:00:00,5500,venue_capacity_proxy,2017,10,13,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
266,Strangers,Hordern Pavilion,concert,2017-10-21,7:00 PM,2017-10-21 19:00:00,2017-10-21 23:00:00,5500,venue_capacity_proxy,2017,10,21,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
267,Ace Frehley,Hordern Pavilion,concert,2017-10-21,7:00 PM,2017-10-21 19:00:00,2017-10-21 23:00:00,5500,venue_capacity_proxy,2017,10,21,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
268,Alice Cooper,Hordern Pavilion,concert,2017-10-21,7:00 PM,2017-10-21 19:00:00,2017-10-21 23:00:00,5500,venue_capacity_proxy,2017,10,21,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2017
269,Khalid,Hordern Pavilion,concert,2017-11-08,7:00 PM,2017-11-08 19:00:00,2017-11-08 23:00:00,5500,venue_capacity_proxy,2017,11,8,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
270,UB40,Hordern Pavilion,concert,2017-11-24,7:00 PM,2017-11-24 19:00:00,2017-11-24 23:00:00,5500,venue_capacity_proxy,2017,11,24,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
271,Tash Sultana,Hordern Pavilion,concert,2017-12-01,7:00 PM,2017-12-01 19:00:00,2017-12-01 23:00:00,5500,venue_capacity_proxy,2017,12,1,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
272,Pierce Brothers,Hordern Pavilion,concert,2017-12-01,7:00 PM,2017-12-01 19:00:00,2017-12-01 23:00:00,5500,venue_capacity_proxy,2017,12,1,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
273,Willow Beats,Hordern Pavilion,concert,2017-12-01,7:00 PM,2017-12-01 19:00:00,2017-12-01 23:00:00,5500,venue_capacity_proxy,2017,12,1,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
274,J. Cole,Hordern Pavilion,concert,2017-12-04,7:00 PM,2017-12-04 19:00:00,2017-12-04 23:00:00,5500,venue_capacity_proxy,2017,12,4,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
275,J. Cole,Hordern Pavilion,concert,2017-12-05,7:00 PM,2017-12-05 19:00:00,2017-12-05 23:00:00,5500,venue_capacity_proxy,2017,12,5,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
276,Village People,Hordern Pavilion,concert,2017-12-14,7:00 PM,2017-12-14 19:00:00,2017-12-14 23:00:00,5500,venue_capacity_proxy,2017,12,14,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
277,Sister Sledge,Hordern Pavilion,concert,2017-12-14,7:00 PM,2017-12-14 19:00:00,2017-12-14 23:00:00,5500,venue_capacity_proxy,2017,12,14,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
278,KC and the Sunshine Band,Hordern Pavilion,concert,2017-12-14,7:00 PM,2017-12-14 19:00:00,2017-12-14 23:00:00,5500,venue_capacity_proxy,2017,12,14,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2017
279,Sshh,Hordern Pavilion,concert,2018-01-04,7:00 PM,2018-01-04 19:00:00,2018-01-04 23:00:00,5500,venue_capacity_proxy,2018,1,4,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
280,Liam Gallagher,Hordern Pavilion,concert,2018-01-04,7:00 PM,2018-01-04 19:00:00,2018-01-04 23:00:00,5500,venue_capacity_proxy,2018,1,4,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
281,The Belligerents,Hordern Pavilion,concert,2018-01-05,7:00 PM,2018-01-05 19:00:00,2018-01-05 23:00:00,5500,venue_capacity_proxy,2018,1,5,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
282,The Kooks,Hordern Pavilion,concert,2018-01-05,7:00 PM,2018-01-05 19:00:00,2018-01-05 23:00:00,5500,venue_capacity_proxy,2018,1,5,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
283,Macklemore,Hordern Pavilion,concert,2018-02-03,7:00 PM,2018-02-03 19:00:00,2018-02-03 23:00:00,5500,venue_capacity_proxy,2018,2,3,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
284,Macklemore,Hordern Pavilion,concert,2018-02-04,7:00 PM,2018-02-04 19:00:00,2018-02-04 23:00:00,5500,venue_capacity_proxy,2018,2,4,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
285,Generik,Hordern Pavilion,concert,2018-02-10,7:00 PM,2018-02-10 19:00:00,2018-02-10 23:00:00,5500,venue_capacity_proxy,2018,2,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
286,Tiësto,Hordern Pavilion,concert,2018-02-10,7:00 PM,2018-02-10 19:00:00,2018-02-10 23:00:00,5500,venue_capacity_proxy,2018,2,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
287,Macklemore,Hordern Pavilion,concert,2018-02-11,7:00 PM,2018-02-11 19:00:00,2018-02-11 23:00:00,5500,venue_capacity_proxy,2018,2,11,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
288,Rise Against,Hordern Pavilion,concert,2018-02-13,7:00 PM,2018-02-13 19:00:00,2018-02-13 23:00:00,5500,venue_capacity_proxy,2018,2,13,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=7&year=2018
289,Bare Bones,Hordern Pavilion,concert,2018-02-13,7:00 PM,2018-02-13 19:00:00,2018-02-13 23:00:00,5500,venue_capacity_proxy,2018,2,13,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
290,Incubus,Hordern Pavilion,concert,2018-03-10,7:00 PM,2018-03-10 19:00:00,2018-03-10 23:00:00,5500,venue_capacity_proxy,2018,3,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
291,Ecca Vandal,Hordern Pavilion,concert,2018-03-10,7:00 PM,2018-03-10 19:00:00,2018-03-10 23:00:00,5500,venue_capacity_proxy,2018,3,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
292,Prophets of Rage,Hordern Pavilion,concert,2018-03-22,7:00 PM,2018-03-22 19:00:00,2018-03-22 23:00:00,5500,venue_capacity_proxy,2018,3,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
293,Dead Letter Circus,Hordern Pavilion,concert,2018-03-22,7:00 PM,2018-03-22 19:00:00,2018-03-22 23:00:00,5500,venue_capacity_proxy,2018,3,22,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
294,Bad Cop/Bad Cop,Hordern Pavilion,concert,2018-03-23,7:00 PM,2018-03-23 19:00:00,2018-03-23 23:00:00,5500,venue_capacity_proxy,2018,3,23,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
295,Hot Water Music,Hordern Pavilion,concert,2018-03-23,7:00 PM,2018-03-23 19:00:00,2018-03-23 23:00:00,5500,venue_capacity_proxy,2018,3,23,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
296,Dad Religion,Hordern Pavilion,concert,2018-03-23,7:00 PM,2018-03-23 19:00:00,2018-03-23 23:00:00,5500,venue_capacity_proxy,2018,3,23,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
297,NOFX,Hordern Pavilion,concert,2018-03-23,7:00 PM,2018-03-23 19:00:00,2018-03-23 23:00:00,5500,venue_capacity_proxy,2018,3,23,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
298,Of Mice & Men,Hordern Pavilion,concert,2018-03-25,7:00 PM,2018-03-25 19:00:00,2018-03-25 23:00:00,5500,venue_capacity_proxy,2018,3,25,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=6&year=2018
